,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,659,815,1038,1332,1431,2017
0,668,824,1048,1352,1427,2018
0,737,887,1129,1464,1526,2019
0,694,804,1026,1327,1390,2020
0,788,891,1139,1474,1545,2021
0,834,939,1196,1542,1622,2022
