,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,553,613,810,1099,1408,2017
0,613,677,894,1229,1534,2018
0,585,647,846,1185,1470,2019
0,579,648,827,1160,1423,2020
0,603,682,853,1215,1477,2021
