,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,543,600,798,1075,1302,2017
0,557,633,827,1107,1339,2018
0,547,627,814,1083,1285,2019
0,564,623,811,1066,1242,2020
0,590,625,824,1078,1227,2021
0,672,706,924,1222,1383,2022
