,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,624,699,845,1230,1489,2017
0,655,756,908,1321,1599,2018
0,660,767,911,1317,1600,2019
0,682,791,938,1353,1647,2020
0,686,774,909,1301,1574,2021
0,759,841,975,1385,1582,2022
