,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,664,763,880,1278,1551,2017
0,667,772,886,1289,1560,2018
0,692,759,869,1256,1526,2019
0,797,872,993,1432,1743,2020
0,795,858,978,1400,1693,2021
0,743,801,935,1328,1600,2022
