,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,557,661,878,1278,1491,2017
0,584,689,916,1332,1512,2018
0,646,761,1006,1453,1663,2019
0,721,832,1096,1562,1824,2020
0,794,860,1133,1591,1888,2021
0,808,865,1138,1584,1859,2022
