,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,546,619,772,1061,1360,2017
0,543,616,759,1043,1337,2018
0,594,659,803,1090,1410,2019
0,685,741,894,1207,1544,2020
0,672,722,874,1173,1444,2021
0,658,718,878,1177,1392,2022
