,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,516,594,790,1016,1089,2017
0,537,629,826,1048,1125,2018
0,527,623,810,1019,1095,2019
0,557,659,847,1065,1147,2020
0,566,664,849,1069,1151,2021
0,610,702,890,1126,1207,2022
