,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,602,606,805,1114,1180,2017
0,580,583,752,1050,1091,2018
0,633,637,793,1114,1142,2019
0,653,657,786,1094,1159,2020
0,680,684,830,1160,1272,2021
0,728,732,894,1230,1426,2022
