,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,754,810,961,1382,1680,2017
0,849,858,1003,1431,1767,2018
0,847,852,995,1397,1748,2019
0,941,947,1116,1528,1959,2020
0,977,983,1168,1559,2022,2021
0,981,987,1172,1542,1997,2022
