,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,473,561,745,950,1198,2017
0,485,571,760,965,1213,2018
0,513,604,799,1024,1233,2019
0,526,613,807,1029,1214,2020
0,536,617,813,1056,1212,2021
0,570,631,830,1079,1224,2022
