,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,543,597,767,1038,1192,2017
0,558,607,781,1029,1157,2018
0,609,640,830,1086,1236,2019
0,606,634,820,1070,1224,2020
0,632,654,846,1117,1284,2021
0,634,668,855,1136,1255,2022
