,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,514,642,806,1051,1139,2017
0,470,585,737,962,1025,2018
0,486,601,757,986,1040,2019
0,517,632,794,1028,1076,2020
0,552,661,837,1074,1148,2021
0,602,670,841,1091,1183,2022
