,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,553,589,725,907,1025,2017
0,584,623,774,970,1054,2018
0,600,638,796,997,1076,2019
0,561,616,770,960,1043,2020
0,574,647,806,1003,1093,2021
0,552,677,829,1025,1124,2022
