,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,636,649,859,1196,1514,2017
0,657,662,869,1200,1531,2018
0,659,663,863,1177,1474,2019
0,694,698,892,1242,1475,2020
0,715,719,884,1265,1444,2021
0,733,737,880,1250,1442,2022
