,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,557,716,878,1278,1547,2017
0,557,707,873,1270,1513,2018
0,563,711,877,1268,1508,2019
0,571,713,877,1265,1506,2020
0,621,770,940,1345,1617,2021
0,666,821,996,1415,1705,2022
