,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,563,576,681,991,1180,2017
0,582,586,695,1011,1205,2018
0,568,571,682,986,1198,2019
0,548,551,696,972,1079,2020
0,563,567,734,1016,1071,2021
0,557,561,738,1032,1054,2022
