,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,656,729,923,1344,1614,2017
0,712,785,992,1443,1689,2018
0,808,894,1144,1654,1921,2019
0,761,842,1090,1567,1881,2020
0,825,904,1192,1692,2064,2021
0,826,895,1177,1662,2015,2022
