,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,357,374,432,580,653,2017
0,342,352,404,545,638,2018
0,364,373,427,568,686,2019
0,362,372,424,554,669,2020
0,381,393,448,571,684,2021
0,387,402,462,574,676,2022
