,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,524,626,781,1027,1088,2017
0,529,634,785,1032,1091,2018
0,569,678,836,1102,1158,2019
0,585,691,849,1119,1174,2020
0,599,705,865,1137,1188,2021
0,632,732,893,1169,1224,2022
