,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,903,1097,1376,1769,2072,2017
0,918,1125,1411,1815,2108,2018
0,862,1074,1342,1732,1992,2019
0,897,1105,1376,1781,2037,2020
0,917,1115,1384,1793,2053,2021
0,953,1124,1395,1809,2075,2022
