,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,473,614,746,933,1028,2017
0,503,650,789,989,1083,2018
0,527,671,821,1029,1184,2019
0,542,684,832,1038,1188,2020
0,534,664,805,1022,1137,2021
0,577,690,833,1083,1167,2022
