,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,527,613,806,1125,1316,2017
0,556,643,845,1178,1370,2018
0,584,670,884,1223,1414,2019
0,568,658,865,1185,1362,2020
0,604,698,916,1244,1425,2021
0,643,742,968,1302,1483,2022
