,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,437,474,630,818,918,2017
0,477,511,679,887,1035,2018
0,457,513,676,886,1031,2019
0,468,531,700,910,1072,2020
0,482,549,723,944,1094,2021
0,562,565,744,988,1111,2022
