,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,607,636,845,1182,1377,2017
0,659,664,883,1231,1526,2018
0,642,646,855,1185,1502,2019
0,717,721,950,1367,1668,2020
0,692,696,887,1269,1536,2021
0,670,699,890,1264,1523,2022
