,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,665,751,866,1163,1298,2017
0,692,768,882,1176,1315,2018
0,706,763,873,1154,1282,2019
0,804,861,986,1291,1425,2020
0,817,871,1002,1303,1409,2021
0,765,820,943,1220,1316,2022
