,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,551,554,735,1017,1117,2017
0,527,530,703,1008,1119,2018
0,563,565,748,1078,1184,2019
0,542,587,773,1115,1188,2020
0,537,612,807,1155,1216,2021
0,536,622,807,1146,1248,2022
