,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,658,666,810,1029,1189,2017
0,641,660,799,1002,1163,2018
0,671,695,838,1050,1204,2019
0,674,703,843,1051,1190,2020
0,743,772,920,1144,1284,2021
0,774,812,963,1190,1334,2022
