,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,year
0,713,818,973,1290,1665,2017
0,743,884,1037,1376,1783,2018
0,818,967,1118,1479,1938,2019
0,907,1035,1179,1535,2012,2020
0,1000,1059,1207,1544,2010,2021
0,1183,1204,1372,1721,2206,2022
